Date,Indicador,Valor
20/3/2017,Temperatura,27.48
21/3/2017,Temperatura,27.35
22/3/2017,Temperatura,28.04
23/3/2017,Temperatura,28.68
24/3/2017,Temperatura,28.47
25/3/2017,Temperatura,28.06
26/3/2017,Temperatura,28.5
27/3/2017,Temperatura,27.81
28/3/2017,Temperatura,27.94
29/3/2017,Temperatura,28.5
30/3/2017,Temperatura,28.05
31/3/2017,Temperatura,28.75
1/4/2017,Temperatura,28.88
2/4/2017,Temperatura,28.73
3/4/2017,Temperatura,29.05
4/4/2017,Temperatura,30.47
5/4/2017,Temperatura,30.09
6/4/2017,Temperatura,29.78
7/4/2017,Temperatura,30.05
8/4/2017,Temperatura,29.15
9/4/2017,Temperatura,28.86
10/4/2017,Temperatura,29.29
11/4/2017,Temperatura,29.61
12/4/2017,Temperatura,29.35
13/4/2017,Temperatura,28.95
14/4/2017,Temperatura,28.61
15/4/2017,Temperatura,29.14
16/4/2017,Temperatura,29.07
17/4/2017,Temperatura,29.11
18/4/2017,Temperatura,28.77
19/4/2017,Temperatura,27.66
20/4/2017,Temperatura,27.58
21/4/2017,Temperatura,28.51
22/4/2017,Temperatura,28.54
23/4/2017,Temperatura,27.98
24/4/2017,Temperatura,29.12
25/4/2017,Temperatura,29.21
26/4/2017,Temperatura,27.28
27/4/2017,Temperatura,26.99
28/4/2017,Temperatura,29.11
29/4/2017,Temperatura,29.8
30/4/2017,Temperatura,28.49
1/5/2017,Temperatura,27.77
2/5/2017,Temperatura,27.35
3/5/2017,Temperatura,27.78
4/5/2017,Temperatura,27.25
5/5/2017,Temperatura,26.02
6/5/2017,Temperatura,26.32
7/5/2017,Temperatura,27.35
8/5/2017,Temperatura,26.52
9/5/2017,Temperatura,25.96
10/5/2017,Temperatura,27.45
11/5/2017,Temperatura,26.05
12/5/2017,Temperatura,25.57
13/5/2017,Temperatura,25.6
14/5/2017,Temperatura,27.15
15/5/2017,Temperatura,26.83
16/5/2017,Temperatura,27.06
17/5/2017,Temperatura,25.95
18/5/2017,Temperatura,25.76
19/5/2017,Temperatura,26.03
20/5/2017,Temperatura,26.72
21/5/2017,Temperatura,25.43
22/5/2017,Temperatura,25.73
23/5/2017,Temperatura,27.51
24/5/2017,Temperatura,27.35
25/5/2017,Temperatura,27.25
26/5/2017,Temperatura,26.74
27/5/2017,Temperatura,26.85
28/5/2017,Temperatura,26.98
29/5/2017,Temperatura,26.22
30/5/2017,Temperatura,26.06
31/5/2017,Temperatura,27.45
1/6/2017,Temperatura,27.46
2/6/2017,Temperatura,27.74
3/6/2017,Temperatura,26.91
4/6/2017,Temperatura,27.54
5/6/2017,Temperatura,26.55
6/6/2017,Temperatura,27.53
7/6/2017,Temperatura,26.42
8/6/2017,Temperatura,26.66
9/6/2017,Temperatura,26.4
10/6/2017,Temperatura,25.75
11/6/2017,Temperatura,26.08
12/6/2017,Temperatura,27.11
13/6/2017,Temperatura,26.67
14/6/2017,Temperatura,25.25
15/6/2017,Temperatura,25.2
16/6/2017,Temperatura,25.09
17/6/2017,Temperatura,24.77
18/6/2017,Temperatura,25.34
19/6/2017,Temperatura,26.05
20/6/2017,Temperatura,25.98
21/6/2017,Temperatura,25.79
22/6/2017,Temperatura,25.24
23/6/2017,Temperatura,25.36
24/6/2017,Temperatura,27.08
25/6/2017,Temperatura,27.65
26/6/2017,Temperatura,26.1
27/6/2017,Temperatura,25.5
28/6/2017,Temperatura,25.3
29/6/2017,Temperatura,26.95
30/6/2017,Temperatura,27.44
1/7/2017,Temperatura,24.9
2/7/2017,Temperatura,25.1
3/7/2017,Temperatura,26.32
4/7/2017,Temperatura,25.37
5/7/2017,Temperatura,26.78
6/7/2017,Temperatura,27.78
7/7/2017,Temperatura,26.3
8/7/2017,Temperatura,26.9
9/7/2017,Temperatura,26.8
10/7/2017,Temperatura,26.65
11/7/2017,Temperatura,26.4
12/7/2017,Temperatura,25.89
13/7/2017,Temperatura,26.06
14/7/2017,Temperatura,27.2
15/7/2017,Temperatura,27.9
16/7/2017,Temperatura,26.43
17/7/2017,Temperatura,25.8
18/7/2017,Temperatura,26.2
19/7/2017,Temperatura,25.82
20/7/2017,Temperatura,27.65
21/7/2017,Temperatura,25.74
22/7/2017,Temperatura,27.92
23/7/2017,Temperatura,27
24/7/2017,Temperatura,27.09
25/7/2017,Temperatura,27.57
26/7/2017,Temperatura,26.33
27/7/2017,Temperatura,27.58
28/7/2017,Temperatura,27.42
29/7/2017,Temperatura,27.45
30/7/2017,Temperatura,26.52
31/7/2017,Temperatura,24.83
1/8/2017,Temperatura,26.1
2/8/2017,Temperatura,27.17
3/8/2017,Temperatura,27.53
4/8/2017,Temperatura,27.38
5/8/2017,Temperatura,26.12
6/8/2017,Temperatura,26
7/8/2017,Temperatura,26.83
8/8/2017,Temperatura,28.22
9/8/2017,Temperatura,26.15
10/8/2017,Temperatura,25.11
11/8/2017,Temperatura,26.2
12/8/2017,Temperatura,26.83
13/8/2017,Temperatura,24.66
14/8/2017,Temperatura,27.22
15/8/2017,Temperatura,27.64
16/8/2017,Temperatura,27.18
17/8/2017,Temperatura,27.21
18/8/2017,Temperatura,27.7
19/8/2017,Temperatura,27.33
20/8/2017,Temperatura,26.35
21/8/2017,Temperatura,26.23
22/8/2017,Temperatura,26.44
23/8/2017,Temperatura,25.84
24/8/2017,Temperatura,25.04
25/8/2017,Temperatura,26.08
26/8/2017,Temperatura,27.6
27/8/2017,Temperatura,27.72
28/8/2017,Temperatura,26.13
29/8/2017,Temperatura,25.15
30/8/2017,Temperatura,25.12
31/8/2017,Temperatura,25.35
1/9/2017,Temperatura,26.58
2/9/2017,Temperatura,27.45
3/9/2017,Temperatura,25.58
4/9/2017,Temperatura,26.57
5/9/2017,Temperatura,25.46
6/9/2017,Temperatura,25.35
7/9/2017,Temperatura,26.2
8/9/2017,Temperatura,25.82
9/9/2017,Temperatura,25.33
10/9/2017,Temperatura,25.2
11/9/2017,Temperatura,23.87
12/9/2017,Temperatura,26.31
13/9/2017,Temperatura,27.4
14/9/2017,Temperatura,25.99
15/9/2017,Temperatura,26.31
16/9/2017,Temperatura,26.73
17/9/2017,Temperatura,25.82
18/9/2017,Temperatura,25.34
19/9/2017,Temperatura,25.45
20/9/2017,Temperatura,25.61
21/9/2017,Temperatura,25.73
22/9/2017,Temperatura,25.76
23/9/2017,Temperatura,25.59
24/9/2017,Temperatura,25.07
25/9/2017,Temperatura,25.35
26/9/2017,Temperatura,25.29
27/9/2017,Temperatura,25.6
28/9/2017,Temperatura,26.34
29/9/2017,Temperatura,25.25
30/9/2017,Temperatura,25.72
1/10/2017,Temperatura,24.84
2/10/2017,Temperatura,24.37
3/10/2017,Temperatura,24.72
4/10/2017,Temperatura,23.8
5/10/2017,Temperatura,22.48
6/10/2017,Temperatura,23.19
7/10/2017,Temperatura,25.95
8/10/2017,Temperatura,26.2
9/10/2017,Temperatura,26.64
10/10/2017,Temperatura,25.8
11/10/2017,Temperatura,25.73
12/10/2017,Temperatura,26.64
13/10/2017,Temperatura,26.78
14/10/2017,Temperatura,27.05
15/10/2017,Temperatura,27.59
16/10/2017,Temperatura,28.47
17/10/2017,Temperatura,27.84
18/10/2017,Temperatura,26.19
19/10/2017,Temperatura,26.05
20/10/2017,Temperatura,27.04
21/10/2017,Temperatura,25.95
22/10/2017,Temperatura,25.64
23/10/2017,Temperatura,26.02
24/10/2017,Temperatura,25.55
25/10/2017,Temperatura,24.33
26/10/2017,Temperatura,23.13
27/10/2017,Temperatura,23
28/10/2017,Temperatura,25.22
29/10/2017,Temperatura,25.62
30/10/2017,Temperatura,26.18
31/10/2017,Temperatura,26.11
1/11/2017,Temperatura,26.53
2/11/2017,Temperatura,26.32
3/11/2017,Temperatura,26.02
4/11/2017,Temperatura,25.15
5/11/2017,Temperatura,26.11
6/11/2017,Temperatura,26.33
7/11/2017,Temperatura,26.36
8/11/2017,Temperatura,27.13
9/11/2017,Temperatura,25.71
10/11/2017,Temperatura,25.77
11/11/2017,Temperatura,26.41
12/11/2017,Temperatura,25.39
13/11/2017,Temperatura,26.54
14/11/2017,Temperatura,25.73
15/11/2017,Temperatura,23.84
16/11/2017,Temperatura,25.55
17/11/2017,Temperatura,25.98
18/11/2017,Temperatura,24.78
19/11/2017,Temperatura,24.93
20/11/2017,Temperatura,25.76
21/11/2017,Temperatura,25.78
22/11/2017,Temperatura,25.48
23/11/2017,Temperatura,25.87
24/11/2017,Temperatura,25.94
25/11/2017,Temperatura,26.42
26/11/2017,Temperatura,26.58
27/11/2017,Temperatura,26.52
28/11/2017,Temperatura,25.51
29/11/2017,Temperatura,26.33
30/11/2017,Temperatura,27.07
1/12/2017,Temperatura,26.14
2/12/2017,Temperatura,26.9
3/12/2017,Temperatura,27.03
4/12/2017,Temperatura,27.29
5/12/2017,Temperatura,27
6/12/2017,Temperatura,26.48
7/12/2017,Temperatura,25.9
8/12/2017,Temperatura,25.57
9/12/2017,Temperatura,26.19
10/12/2017,Temperatura,25.99
11/12/2017,Temperatura,23.77
12/12/2017,Temperatura,24.25
13/12/2017,Temperatura,24.58
14/12/2017,Temperatura,24.69
15/12/2017,Temperatura,25.85
16/12/2017,Temperatura,27.3
17/12/2017,Temperatura,27.67
18/12/2017,Temperatura,27.31
19/12/2017,Temperatura,27.11
20/12/2017,Temperatura,26.9
21/12/2017,Temperatura,27.07
22/12/2017,Temperatura,26.28
23/12/2017,Temperatura,27.56
24/12/2017,Temperatura,26.91
25/12/2017,Temperatura,27.35
26/12/2017,Temperatura,26.55
27/12/2017,Temperatura,26.49
28/12/2017,Temperatura,26.08
29/12/2017,Temperatura,25.61
30/12/2017,Temperatura,26.25
31/12/2017,Temperatura,25.97
1/1/2018,Temperatura,26.9
2/1/2018,Temperatura,26.77
3/1/2018,Temperatura,26.45
4/1/2018,Temperatura,26.39
5/1/2018,Temperatura,25.58
6/1/2018,Temperatura,25.15
7/1/2018,Temperatura,25.55
8/1/2018,Temperatura,25.46
9/1/2018,Temperatura,25.65
10/1/2018,Temperatura,25.88
11/1/2018,Temperatura,25.3
12/1/2018,Temperatura,26.71
13/1/2018,Temperatura,26.88
14/1/2018,Temperatura,26.99
15/1/2018,Temperatura,26.11
16/1/2018,Temperatura,24.91
17/1/2018,Temperatura,26.29
18/1/2018,Temperatura,26.85
19/1/2018,Temperatura,26.31
20/1/2018,Temperatura,27.04
21/1/2018,Temperatura,27.8
22/1/2018,Temperatura,27.59
23/1/2018,Temperatura,27.03
24/1/2018,Temperatura,27.5
25/1/2018,Temperatura,27.23
26/1/2018,Temperatura,27.36
27/1/2018,Temperatura,27.8
28/1/2018,Temperatura,27.91
29/1/2018,Temperatura,27.55
30/1/2018,Temperatura,27.42
31/1/2018,Temperatura,27.71
1/2/2018,Temperatura,27.75
2/2/2018,Temperatura,27.74
3/2/2018,Temperatura,27.07
4/2/2018,Temperatura,27.19
5/2/2018,Temperatura,27.52
6/2/2018,Temperatura,26.97
7/2/2018,Temperatura,27.86
8/2/2018,Temperatura,27.14
9/2/2018,Temperatura,27.58
10/2/2018,Temperatura,27.74
11/2/2018,Temperatura,28.36
12/2/2018,Temperatura,27.23
13/2/2018,Temperatura,27.26
14/2/2018,Temperatura,27.03
15/2/2018,Temperatura,26.49
16/2/2018,Temperatura,26.64
17/2/2018,Temperatura,27.25
18/2/2018,Temperatura,27.15
19/2/2018,Temperatura,28.14
20/2/2018,Temperatura,27.55
21/2/2018,Temperatura,27.77
22/2/2018,Temperatura,27.73
23/2/2018,Temperatura,27.9
24/2/2018,Temperatura,27.51
25/2/2018,Temperatura,26.84
26/2/2018,Temperatura,27.65
27/2/2018,Temperatura,27.04
28/2/2018,Temperatura,27.25
1/3/2018,Temperatura,27.84
2/3/2018,Temperatura,27.69
3/3/2018,Temperatura,27.62
4/3/2018,Temperatura,27.62
5/3/2018,Temperatura,27.55
6/3/2018,Temperatura,26.83
7/3/2018,Temperatura,26.86
8/3/2018,Temperatura,27.62
9/3/2018,Temperatura,28.51
10/3/2018,Temperatura,29.2
11/3/2018,Temperatura,28.6
12/3/2018,Temperatura,27.96
13/3/2018,Temperatura,28.51
14/3/2018,Temperatura,29.34
15/3/2018,Temperatura,28.98
16/3/2018,Temperatura,29.02
17/3/2018,Temperatura,28.37
18/3/2018,Temperatura,28.93
19/3/2018,Temperatura,29.04
20/3/2018,Temperatura,27.95
21/3/2018,Temperatura,28.99
22/3/2018,Temperatura,28.16
23/3/2018,Temperatura,28.54
24/3/2018,Temperatura,28.33
25/3/2018,Temperatura,28.7
26/3/2018,Temperatura,28.81
27/3/2018,Temperatura,28.49
28/3/2018,Temperatura,29.24
29/3/2018,Temperatura,29.28
30/3/2018,Temperatura,28.08
31/3/2018,Temperatura,28.36
1/4/2018,Temperatura,28.78
2/4/2018,Temperatura,27.96
3/4/2018,Temperatura,27.13
4/4/2018,Temperatura,27.06
5/4/2018,Temperatura,26.96
6/4/2018,Temperatura,28.39
7/4/2018,Temperatura,
8/4/2018,Temperatura,27.84
9/4/2018,Temperatura,28.22
10/4/2018,Temperatura,28.25
11/4/2018,Temperatura,27.2
12/4/2018,Temperatura,27.79
13/4/2018,Temperatura,27.74
14/4/2018,Temperatura,27.63
15/4/2018,Temperatura,28.34
16/4/2018,Temperatura,29.36
17/4/2018,Temperatura,28.71
18/4/2018,Temperatura,29.02
19/4/2018,Temperatura,28.67
20/4/2018,Temperatura,29.1
21/4/2018,Temperatura,28.68
22/4/2018,Temperatura,28.91
23/4/2018,Temperatura,29.45
24/4/2018,Temperatura,28.96
25/4/2018,Temperatura,29.69
26/4/2018,Temperatura,28.25
27/4/2018,Temperatura,28.4
28/4/2018,Temperatura,29.36
29/4/2018,Temperatura,29.13
30/4/2018,Temperatura,29.07
1/5/2018,Temperatura,29.71
2/5/2018,Temperatura,29.74
3/5/2018,Temperatura,28.7
4/5/2018,Temperatura,28.78
5/5/2018,Temperatura,28.17
6/5/2018,Temperatura,28.4
7/5/2018,Temperatura,28.11
8/5/2018,Temperatura,28.2
9/5/2018,Temperatura,27.38
10/5/2018,Temperatura,27.15
11/5/2018,Temperatura,27.2
12/5/2018,Temperatura,27.68
13/5/2018,Temperatura,28.11
14/5/2018,Temperatura,27.91
15/5/2018,Temperatura,26.38
16/5/2018,Temperatura,26.5
17/5/2018,Temperatura,25.28
18/5/2018,Temperatura,26.5
19/5/2018,Temperatura,26.7
20/5/2018,Temperatura,26.31
21/5/2018,Temperatura,25.28
22/5/2018,Temperatura,24.56
23/5/2018,Temperatura,26.28
24/5/2018,Temperatura,26.17
25/5/2018,Temperatura,26.28
26/5/2018,Temperatura,24.66
27/5/2018,Temperatura,24.35
28/5/2018,Temperatura,25.78
29/5/2018,Temperatura,27.05
30/5/2018,Temperatura,26.53
31/5/2018,Temperatura,27.35
1/6/2018,Temperatura,27.92
2/6/2018,Temperatura,25.75
3/6/2018,Temperatura,27.35
4/6/2018,Temperatura,27.3
5/6/2018,Temperatura,26.68
6/6/2018,Temperatura,26.69
7/6/2018,Temperatura,25.54
8/6/2018,Temperatura,28.95
9/6/2018,Temperatura,28.24
10/6/2018,Temperatura,26.18
11/6/2018,Temperatura,26.16
12/6/2018,Temperatura,26.15
13/6/2018,Temperatura,26.56
14/6/2018,Temperatura,26.42
15/6/2018,Temperatura,25.35
16/6/2018,Temperatura,25.72
17/6/2018,Temperatura,27.08
18/6/2018,Temperatura,27.86
19/6/2018,Temperatura,24.6
20/6/2018,Temperatura,25.53
21/6/2018,Temperatura,25.89
22/6/2018,Temperatura,27
23/6/2018,Temperatura,26.66
24/6/2018,Temperatura,26.61
25/6/2018,Temperatura,27.96
26/6/2018,Temperatura,25.66
27/6/2018,Temperatura,25.98
28/6/2018,Temperatura,25.8
29/6/2018,Temperatura,26.21
30/6/2018,Temperatura,27.44
1/7/2018,Temperatura,26.55
2/7/2018,Temperatura,25.68
3/7/2018,Temperatura,26.64
4/7/2018,Temperatura,25.66
5/7/2018,Temperatura,27.11
6/7/2018,Temperatura,26.59
7/7/2018,Temperatura,28.04
8/7/2018,Temperatura,28.74
9/7/2018,Temperatura,28.55
10/7/2018,Temperatura,28.6
11/7/2018,Temperatura,25.86
12/7/2018,Temperatura,28.11
13/7/2018,Temperatura,28.29
14/7/2018,Temperatura,27.59
15/7/2018,Temperatura,26.25
16/7/2018,Temperatura,27.14
17/7/2018,Temperatura,27.68
18/7/2018,Temperatura,27.92
19/7/2018,Temperatura,28.32
20/7/2018,Temperatura,27.52
21/7/2018,Temperatura,27.04
22/7/2018,Temperatura,26.83
23/7/2018,Temperatura,27.73
24/7/2018,Temperatura,28.62
25/7/2018,Temperatura,27.95
26/7/2018,Temperatura,26.13
27/7/2018,Temperatura,26.75
28/7/2018,Temperatura,25.75
29/7/2018,Temperatura,27.06
30/7/2018,Temperatura,26.43
31/7/2018,Temperatura,26.7
1/8/2018,Temperatura,25.96
2/8/2018,Temperatura,25.59
3/8/2018,Temperatura,26.09
4/8/2018,Temperatura,25.96
5/8/2018,Temperatura,27.95
6/8/2018,Temperatura,28.12
7/8/2018,Temperatura,27.49
8/8/2018,Temperatura,28.31
9/8/2018,Temperatura,28.49
10/8/2018,Temperatura,28.08
11/8/2018,Temperatura,28.78
12/8/2018,Temperatura,28.63
13/8/2018,Temperatura,26.55
14/8/2018,Temperatura,26.28
15/8/2018,Temperatura,26.92
16/8/2018,Temperatura,26.15
17/8/2018,Temperatura,27.84
18/8/2018,Temperatura,29.13
19/8/2018,Temperatura,28.02
20/8/2018,Temperatura,27.39
21/8/2018,Temperatura,27.81
22/8/2018,Temperatura,29.51
23/8/2018,Temperatura,26.81
24/8/2018,Temperatura,26.35
25/8/2018,Temperatura,27.37
26/8/2018,Temperatura,26.2
27/8/2018,Temperatura,26.47
28/8/2018,Temperatura,26.6
29/8/2018,Temperatura,27.76
30/8/2018,Temperatura,27.16
31/8/2018,Temperatura,25.7
1/9/2018,Temperatura,26.37
2/9/2018,Temperatura,26.55
3/9/2018,Temperatura,26.5
4/9/2018,Temperatura,27.88
5/9/2018,Temperatura,25.88
6/9/2018,Temperatura,25.75
7/9/2018,Temperatura,24.8
8/9/2018,Temperatura,24.68
9/9/2018,Temperatura,26.03
10/9/2018,Temperatura,26.15
11/9/2018,Temperatura,25.89
12/9/2018,Temperatura,26.96
13/9/2018,Temperatura,26.77
14/9/2018,Temperatura,26.23
15/9/2018,Temperatura,26.38
16/9/2018,Temperatura,26.6
17/9/2018,Temperatura,27
18/9/2018,Temperatura,27.4
19/9/2018,Temperatura,27.1
20/9/2018,Temperatura,25.69
21/9/2018,Temperatura,26.81
22/9/2018,Temperatura,26.24
23/9/2018,Temperatura,25.96
24/9/2018,Temperatura,26.23
25/9/2018,Temperatura,25.8
26/9/2018,Temperatura,26.44
27/9/2018,Temperatura,26.45
28/9/2018,Temperatura,25.48
29/9/2018,Temperatura,26.5
30/9/2018,Temperatura,25.7
1/10/2018,Temperatura,25.99
2/10/2018,Temperatura,24.47
3/10/2018,Temperatura,24.58
4/10/2018,Temperatura,23.36
5/10/2018,Temperatura,22.59
6/10/2018,Temperatura,25.01
7/10/2018,Temperatura,26.06
8/10/2018,Temperatura,25.92
9/10/2018,Temperatura,25.93
10/10/2018,Temperatura,25.95
11/10/2018,Temperatura,25.28
12/10/2018,Temperatura,24.22
13/10/2018,Temperatura,23.9
14/10/2018,Temperatura,23.92
15/10/2018,Temperatura,24.44
16/10/2018,Temperatura,22.98
17/10/2018,Temperatura,23.95
18/10/2018,Temperatura,24.68
19/10/2018,Temperatura,26.29
20/10/2018,Temperatura,26.14
21/10/2018,Temperatura,27.19
22/10/2018,Temperatura,26.75
23/10/2018,Temperatura,26.48
24/10/2018,Temperatura,26.35
25/10/2018,Temperatura,25.42
26/10/2018,Temperatura,25.68
27/10/2018,Temperatura,26.04
28/10/2018,Temperatura,25.45
29/10/2018,Temperatura,27.12
30/10/2018,Temperatura,27.35
31/10/2018,Temperatura,26.39
1/11/2018,Temperatura,25.85
2/11/2018,Temperatura,26.05
3/11/2018,Temperatura,26.11
4/11/2018,Temperatura,25.13
5/11/2018,Temperatura,25.8
6/11/2018,Temperatura,26.27
7/11/2018,Temperatura,26.4
8/11/2018,Temperatura,26.34
9/11/2018,Temperatura,26.5
10/11/2018,Temperatura,26.68
11/11/2018,Temperatura,27.34
12/11/2018,Temperatura,27.53
13/11/2018,Temperatura,28.2
14/11/2018,Temperatura,26.8
15/11/2018,Temperatura,27.19
16/11/2018,Temperatura,26.63
17/11/2018,Temperatura,27.56
18/11/2018,Temperatura,28.22
19/11/2018,Temperatura,27.68
20/11/2018,Temperatura,27.46
21/11/2018,Temperatura,26.65
22/11/2018,Temperatura,26.84
23/11/2018,Temperatura,28
24/11/2018,Temperatura,26.47
25/11/2018,Temperatura,27.71
26/11/2018,Temperatura,27.02
27/11/2018,Temperatura,25.8
28/11/2018,Temperatura,26.2
29/11/2018,Temperatura,26.29
30/11/2018,Temperatura,26.28
1/12/2018,Temperatura,25.82
2/12/2018,Temperatura,25.95
3/12/2018,Temperatura,26.39
4/12/2018,Temperatura,26.4
5/12/2018,Temperatura,27.32
6/12/2018,Temperatura,26.1
7/12/2018,Temperatura,26.74
8/12/2018,Temperatura,26.81
9/12/2018,Temperatura,27
10/12/2018,Temperatura,27.35
11/12/2018,Temperatura,26.8
12/12/2018,Temperatura,27.59
13/12/2018,Temperatura,25.36
14/12/2018,Temperatura,25.95
15/12/2018,Temperatura,27.01
16/12/2018,Temperatura,27.94
17/12/2018,Temperatura,27.07
18/12/2018,Temperatura,25.37
19/12/2018,Temperatura,25.43
20/12/2018,Temperatura,25.4
21/12/2018,Temperatura,25.77
22/12/2018,Temperatura,25.9
23/12/2018,Temperatura,26.65
24/12/2018,Temperatura,27.5
25/12/2018,Temperatura,27.59
26/12/2018,Temperatura,27.6
27/12/2018,Temperatura,27.98
28/12/2018,Temperatura,26.28
29/12/2018,Temperatura,27.79
30/12/2018,Temperatura,28.15
31/12/2018,Temperatura,27.93
1/1/2019,Temperatura,28.25
2/1/2019,Temperatura,27.65
3/1/2019,Temperatura,27.68
4/1/2019,Temperatura,28.13
5/1/2019,Temperatura,28.36
6/1/2019,Temperatura,28
7/1/2019,Temperatura,27.6
8/1/2019,Temperatura,25.87
9/1/2019,Temperatura,26.61
10/1/2019,Temperatura,24.96
11/1/2019,Temperatura,26.58
12/1/2019,Temperatura,26.18
13/1/2019,Temperatura,26.96
14/1/2019,Temperatura,26.22
15/1/2019,Temperatura,26.73
16/1/2019,Temperatura,26.81
17/1/2019,Temperatura,27.35
18/1/2019,Temperatura,27.46
19/1/2019,Temperatura,27.52
20/1/2019,Temperatura,27.66
21/1/2019,Temperatura,27.89
22/1/2019,Temperatura,27.5
23/1/2019,Temperatura,27.98
24/1/2019,Temperatura,27.39
25/1/2019,Temperatura,28.1
26/1/2019,Temperatura,28.73
27/1/2019,Temperatura,26.71
28/1/2019,Temperatura,26.36
29/1/2019,Temperatura,27.25
30/1/2019,Temperatura,27.96
31/1/2019,Temperatura,27.56
1/2/2019,Temperatura,27.51
2/2/2019,Temperatura,27.12
3/2/2019,Temperatura,28.14
4/2/2019,Temperatura,28.4
5/2/2019,Temperatura,27.51
6/2/2019,Temperatura,28.31
7/2/2019,Temperatura,28.24
8/2/2019,Temperatura,27.99
9/2/2019,Temperatura,27.62
10/2/2019,Temperatura,27.6
11/2/2019,Temperatura,28.05
12/2/2019,Temperatura,27.08
13/2/2019,Temperatura,27.45
14/2/2019,Temperatura,28.67
15/2/2019,Temperatura,27.16
16/2/2019,Temperatura,27.16
17/2/2019,Temperatura,28.09
18/2/2019,Temperatura,28.65
19/2/2019,Temperatura,29.08
20/2/2019,Temperatura,27.2
21/2/2019,Temperatura,27.83
22/2/2019,Temperatura,28.86
23/2/2019,Temperatura,28.75
24/2/2019,Temperatura,28.78
25/2/2019,Temperatura,27.66
26/2/2019,Temperatura,27.7
27/2/2019,Temperatura,28.02
28/2/2019,Temperatura,28.55
1/3/2019,Temperatura,29.32
2/3/2019,Temperatura,27.6
3/3/2019,Temperatura,28.46
4/3/2019,Temperatura,27.88
5/3/2019,Temperatura,29.06
6/3/2019,Temperatura,27.77
7/3/2019,Temperatura,28
8/3/2019,Temperatura,28.27
9/3/2019,Temperatura,28.74
10/3/2019,Temperatura,28.9
11/3/2019,Temperatura,29.25
12/3/2019,Temperatura,28.76
13/3/2019,Temperatura,28.98
14/3/2019,Temperatura,28.53
15/3/2019,Temperatura,28.02
16/3/2019,Temperatura,28.3
17/3/2019,Temperatura,28.8
18/3/2019,Temperatura,29.07
19/3/2019,Temperatura,28.62
20/3/2019,Temperatura,27.88
21/3/2019,Temperatura,29.24
22/3/2019,Temperatura,28.44
23/3/2019,Temperatura,28.59
24/3/2019,Temperatura,28.97
25/3/2019,Temperatura,28.97
26/3/2019,Temperatura,29.26
27/3/2019,Temperatura,28.85
28/3/2019,Temperatura,29.2
29/3/2019,Temperatura,29.04
30/3/2019,Temperatura,26.21
31/3/2019,Temperatura,27.44
1/1/2015,Humedad,65.08
2/1/2015,Humedad,66.21
3/1/2015,Humedad,65.21
4/1/2015,Humedad,67.88
5/1/2015,Humedad,66.25
6/1/2015,Humedad,68
7/1/2015,Humedad,65
8/1/2015,Humedad,64.46
9/1/2015,Humedad,64.42
10/1/2015,Humedad,64.38
11/1/2015,Humedad,68.21
12/1/2015,Humedad,66.71
13/1/2015,Humedad,71.04
14/1/2015,Humedad,63.08
15/1/2015,Humedad,68.42
16/1/2015,Humedad,68.5
17/1/2015,Humedad,61.17
18/1/2015,Humedad,62.92
19/1/2015,Humedad,61.83
20/1/2015,Humedad,71.33
21/1/2015,Humedad,63.21
22/1/2015,Humedad,64.5
23/1/2015,Humedad,67.29
24/1/2015,Humedad,67.83
25/1/2015,Humedad,64.88
26/1/2015,Humedad,62.04
27/1/2015,Humedad,60.79
28/1/2015,Humedad,61.13
29/1/2015,Humedad,56.5
30/1/2015,Humedad,62.96
31/1/2015,Humedad,63.92
1/2/2015,Humedad,62.32
2/2/2015,Humedad,62.61
3/2/2015,Humedad,60.88
4/2/2015,Humedad,59.67
5/2/2015,Humedad,67.58
6/2/2015,Humedad,58.04
7/2/2015,Humedad,62.46
8/2/2015,Humedad,63
9/2/2015,Humedad,73
10/2/2015,Humedad,68.88
11/2/2015,Humedad,61.13
12/2/2015,Humedad,68.54
13/2/2015,Humedad,62.29
14/2/2015,Humedad,52
15/2/2015,Humedad,54.63
16/2/2015,Humedad,58.17
17/2/2015,Humedad,61.13
18/2/2015,Humedad,61.67
19/2/2015,Humedad,56.88
20/2/2015,Humedad,59.79
21/2/2015,Humedad,65.54
22/2/2015,Humedad,59.17
23/2/2015,Humedad,60.71
24/2/2015,Humedad,63.88
25/2/2015,Humedad,59.29
26/2/2015,Humedad,65.27
27/2/2015,Humedad,64.25
28/2/2015,Humedad,58.33
1/3/2015,Humedad,64
2/3/2015,Humedad,58.17
3/3/2015,Humedad,56.13
4/3/2015,Humedad,57.17
5/3/2015,Humedad,55.88
6/3/2015,Humedad,60.33
7/3/2015,Humedad,58
8/3/2015,Humedad,60.79
9/3/2015,Humedad,60.83
10/3/2015,Humedad,61.25
11/3/2015,Humedad,65.13
12/3/2015,Humedad,62.79
13/3/2015,Humedad,59.75
14/3/2015,Humedad,55.21
15/3/2015,Humedad,60.13
16/3/2015,Humedad,63.58
17/3/2015,Humedad,51.75
18/3/2015,Humedad,56.21
19/3/2015,Humedad,56.67
20/3/2015,Humedad,56.42
21/3/2015,Humedad,55.46
22/3/2015,Humedad,61.75
